match_id	MYCN_TPM	MYCN_CN	MYCN_CN_status	molecular_subtype	Kids_First_Participant_ID	Kids_First_Biospecimen_ID	sample_id
PAUXGR_01_Solid Tissue_Primary Tumor	6.93	NA	NA	NBL, MYCN amplified	PAUXGR	BS_MBNSCVMH	01
PAUXIW_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUXIW	TARGET-30-PAUXIW-09A-01D	09
PAUXPT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUXPT	BS_DAX3YVG0	01
PAUXSV_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PAUXSV	BS_WZXHZN97	01
PAUXSZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUXSZ	TARGET-30-PAUXSZ-01A-01D	01
PAUXUP_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUXUP	TARGET-30-PAUXUP-01A-01D	01
PAUYDE_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUYDE	TARGET-30-PAUYDE-01A-01D	01
PAUYFR_01_Solid Tissue_Primary Tumor	11.97	NA	NA	NBL, MYCN non-amplified	PAUYFR	BS_5Y98E084	01
PAUYFR_01_Solid Tissue_Primary Tumor	11.97	NA	NA	NBL, MYCN non-amplified	PAUYFR	BS_BVAVPKKN	01
PAUYJS_01_Solid Tissue_Primary Tumor	32.85	4	gain	NBL, MYCN non-amplified	PAUYJS	BS_48YZKWC2	01
PAUYJS_01_Solid Tissue_Primary Tumor	32.85	4	gain	NBL, MYCN non-amplified	PAUYJS	BS_CWPHVM94	01
PAUYKM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUYKM	BS_BBK329W5	01
PAUYXX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUYXX	TARGET-30-PAUYXX-01A-01D	01
PAUZAE_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUZAE	TARGET-30-PAUZAE-01A-01D	01
PAUZMG_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUZMG	TARGET-30-PAUZMG-01A-01D	01
PAUZRC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUZRC	TARGET-30-PAUZRC-01A-01D	01
PAUZSB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUZSB	TARGET-30-PAUZSB-01A-01D	01
PAUZTF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUZTF	TARGET-30-PAUZTF-01A-01D	01
PAUZZI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAUZZI	TARGET-30-PAUZZI-01A-01D	01
PAVABN_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVABN	TARGET-30-PAVABN-01A-01D	01
PAVAEE_01_Solid Tissue_Primary Tumor	21.04	3	loss	NBL, MYCN non-amplified	PAVAEE	BS_323GG6M7	01
PAVAEE_01_Solid Tissue_Primary Tumor	21.04	3	loss	NBL, MYCN non-amplified	PAVAEE	BS_RR3T675W	01
PAVAGS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVAGS	TARGET-30-PAVAGS-01A-01D	01
PAVAHC_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PAVAHC	BS_CQC29CK5	01
PAVALS_01_Solid Tissue_Primary Tumor	30.63	NA	NA	NBL, MYCN amplified	PAVALS	BS_H0MVFRCE	01
PAVALS_01_Solid Tissue_Primary Tumor	30.63	NA	NA	NBL, MYCN amplified	PAVALS	BS_NZDEF29S	01
PAVALS_01_Solid Tissue_Primary Tumor	30.63	NA	NA	NBL, MYCN amplified	PAVALS	TARGET-30-PAVALS-01A-01D	01
PAVAYF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVAYF	TARGET-30-PAVAYF-01A-01D	01
PAVBAI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVBAI	BS_THY6PFYF	01
PAVBLT_01_Solid Tissue_Primary Tumor	15.15	3	gain	NBL, MYCN non-amplified	PAVBLT	BS_2NPW3A08	01
PAVBLT_01_Solid Tissue_Primary Tumor	15.15	3	gain	NBL, MYCN non-amplified	PAVBLT	BS_PRF6XPXV	01
PAVBLZ_01_Solid Tissue_Primary Tumor	26.37	NA	NA	NBL, MYCN amplified	PAVBLZ	BS_8EG9GQZS	01
PAVBLZ_01_Solid Tissue_Primary Tumor	26.37	NA	NA	NBL, MYCN amplified	PAVBLZ	BS_PNF2SHN9	01
PAVCGD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVCGD	TARGET-30-PAVCGD-01A-01D	01
PAVCHH_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVCHH	TARGET-30-PAVCHH-01A-01D	01
PAVCJZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVCJZ	TARGET-30-PAVCJZ-01A-01D	01
PAVCKK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVCKK	TARGET-30-PAVCKK-01A-01D	01
PAVCLI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVCLI	TARGET-30-PAVCLI-01A-01D	01
PAVCLX_01_Solid Tissue_Primary Tumor	45.57	3	loss	NBL, MYCN non-amplified	PAVCLX	BS_MEN59ZX5	01
PAVCLX_01_Solid Tissue_Primary Tumor	45.57	3	loss	NBL, MYCN non-amplified	PAVCLX	BS_NX91DYXQ	01
PAVCPT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVCPT	BS_Q4PTDFKS	01
PAVDAS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVDAS	BS_GZ39V8AK	01
PAVDBS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVDBS	TARGET-30-PAVDBS-01A-01D	01
PAVDFW_01_Solid Tissue_Primary Tumor	0.51	NA	NA	NBL, MYCN non-amplified	PAVDFW	BS_B2BWSTJV	01
PAVDFW_01_Solid Tissue_Primary Tumor	0.51	NA	NA	NBL, MYCN non-amplified	PAVDFW	BS_Y3KBY0FY	01
PAVDGG_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVDGG	TARGET-30-PAVDGG-01A-01D	01
PAVDNK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVDNK	TARGET-30-PAVDNK-01A-01D	01
PAVDPE_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVDPE	TARGET-30-PAVDPE-09A-01D	09
PAVDYS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVDYS	TARGET-30-PAVDYS-01A-01D	01
PAVEKN_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVEKN	TARGET-30-PAVEKN-01A-01D	01
PAVETV_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVETV	TARGET-30-PAVETV-01A-01D	01
PAVEZM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAVEZM	TARGET-30-PAVEZM-01A-01D	01
PAVFAP_01_Solid Tissue_Primary Tumor	24.21	3	loss	NBL, MYCN non-amplified	PAVFAP	BS_0TER803R	01
PAVFAP_01_Solid Tissue_Primary Tumor	24.21	3	loss	NBL, MYCN non-amplified	PAVFAP	BS_ZGKT8MMX	01
PAVFNX_01_Solid Tissue_Primary Tumor	28.13	NA	NA	NBL, MYCN amplified	PAVFNX	BS_FJAQ3KAX	01
PAVFNX_01_Solid Tissue_Primary Tumor	28.13	NA	NA	NBL, MYCN amplified	PAVFNX	BS_J6FPW4H0	01
PAVFZW_09_Bone Marrow_Primary Tumor	NA	3	gain	NBL, To be classified	PAVFZW	BS_6K2SSJ77	09
PAVGYW_01_Solid Tissue_Primary Tumor	32.44	3	gain	NBL, MYCN non-amplified	PAVGYW	BS_82Q78622	01
PAVGYW_01_Solid Tissue_Primary Tumor	32.44	3	gain	NBL, MYCN non-amplified	PAVGYW	BS_JV1GTZ1Q	01
PAVHEU_01_Solid Tissue_Primary Tumor	6.12	NA	NA	NBL, MYCN amplified	PAVHEU	BS_KV05J5BX	01
PAVHEU_01_Solid Tissue_Primary Tumor	6.12	NA	NA	NBL, MYCN amplified	PAVHEU	BS_X8H38ZNB	01
PAVHGP_01_Solid Tissue_Primary Tumor	22.71	NA	NA	NBL, MYCN amplified	PAVHGP	BS_6DXDS5EE	01
PAVHGP_01_Solid Tissue_Primary Tumor	22.71	NA	NA	NBL, MYCN amplified	PAVHGP	BS_MW0JYGG1	01
PAVHWG_01_Solid Tissue_Primary Tumor	17.78	NA	NA	NBL, MYCN amplified	PAVHWG	BS_0T5A16N2	01
PAVHWG_01_Solid Tissue_Primary Tumor	17.78	NA	NA	NBL, MYCN amplified	PAVHWG	BS_KHW6ASK4	01
PAVIAZ_01_Solid Tissue_Primary Tumor	1.41	NA	NA	NBL, MYCN non-amplified	PAVIAZ	BS_4GHFYCWZ	01
PAVIAZ_01_Solid Tissue_Primary Tumor	1.41	NA	NA	NBL, MYCN non-amplified	PAVIAZ	BS_QM9CBE54	01
PAVINE_01_Solid Tissue_Primary Tumor	19.52	3	gain	NBL, MYCN non-amplified	PAVINE	BS_7BJQNVK8	01
PAVINE_01_Solid Tissue_Primary Tumor	19.52	3	gain	NBL, MYCN non-amplified	PAVINE	BS_EMBK3HHP	01
PAVINT_01_Solid Tissue_Primary Tumor	8.91	3	loss	NBL, MYCN non-amplified	PAVINT	BS_GNETMRJF	01
PAVINT_01_Solid Tissue_Primary Tumor	8.91	3	loss	NBL, MYCN non-amplified	PAVINT	BS_KG9X0NFD	01
PAVIZV_01_Solid Tissue_Primary Tumor	10.07	3	gain	NBL, MYCN non-amplified	PAVIZV	BS_3KPKZVGX	01
PAVIZV_01_Solid Tissue_Primary Tumor	10.07	3	gain	NBL, MYCN non-amplified	PAVIZV	BS_ZKQXXTG9	01
PAVJEG_01_Solid Tissue_Primary Tumor	5.13	NA	NA	NBL, MYCN amplified	PAVJEG	BS_70H191SN	01
PAVJEG_01_Solid Tissue_Primary Tumor	5.13	NA	NA	NBL, MYCN amplified	PAVJEG	BS_S8Q6R8MX	01
PAVJEV_01_Solid Tissue_Primary Tumor	14.22	NA	NA	NBL, MYCN non-amplified	PAVJEV	BS_HBMHZEGZ	01
PAVJEV_01_Solid Tissue_Primary Tumor	14.22	NA	NA	NBL, MYCN non-amplified	PAVJEV	BS_WBTZK7A2	01
PAVJMA_01_Solid Tissue_Primary Tumor	NA	1	loss	NBL, MYCN non-amplified	PAVJMA	BS_59BAHXTQ	01
PAVJTD_01_Solid Tissue_Primary Tumor	NA	4	gain	NBL, MYCN non-amplified	PAVJTD	BS_TKRH7YW7	01
PAVKRF_01_Solid Tissue_Primary Tumor	12.8	NA	NA	NBL, MYCN non-amplified	PAVKRF	BS_95PV1RRY	01
PAVKRF_01_Solid Tissue_Primary Tumor	12.8	NA	NA	NBL, MYCN non-amplified	PAVKRF	BS_SZ3EJPGV	01
PAVKZC_01_Solid Tissue_Primary Tumor	1.65	NA	NA	NBL, MYCN non-amplified	PAVKZC	BS_5Y7PNW71	01
PAVKZC_01_Solid Tissue_Primary Tumor	1.65	NA	NA	NBL, MYCN non-amplified	PAVKZC	BS_QWX24M4X	01
PAVLFB_01_Solid Tissue_Primary Tumor	48.11	NA	NA	NBL, MYCN amplified	PAVLFB	BS_P5VHEN5Q	01
PAVLFB_01_Solid Tissue_Primary Tumor	48.11	NA	NA	NBL, MYCN amplified	PAVLFB	BS_R232Y3SW	01
PAVMHB_01_Solid Tissue_Primary Tumor	1.03	NA	NA	NBL, MYCN non-amplified	PAVMHB	BS_YG0W2BBN	01
PAVNLK_01_Solid Tissue_Primary Tumor	27.75	NA	NA	NBL, MYCN amplified	PAVNLK	BS_135GYQQD	01
PAVNLK_01_Solid Tissue_Primary Tumor	27.75	NA	NA	NBL, MYCN amplified	PAVNLK	BS_87J6X9KJ	01
PPTC_P0061_CHLA-79_Patient Derived Xenograft_Progressive	62.14	NA	NA	NBL, MYCN amplified	PPTC_P0061	PPTC_VID4Q7JK	CHLA-79
PPTC_P0062_COG-N-415_Derived Cell Line_Progressive_NA_NA	812.6	NA	NA	NBL, MYCN amplified	PPTC_P0062	MARIS_EYOIVTPU	COG-N-415
PPTC_P0062_COG-N-415x_Patient Derived Xenograft_Progressive	2349.81	NA	NA	NBL, MYCN amplified	PPTC_P0062	PPTC_ATC9QVCW	COG-N-415x
PPTC_P0063_COG-N-421x_Patient Derived Xenograft_Relapse	865.82	NA	NA	NBL, MYCN amplified	PPTC_P0063	PPTC_LOUMEHPY	COG-N-421x
PPTC_P0064_COG-N-424x_Patient Derived Xenograft_Primary Tumor	1095.29	NA	NA	NBL, MYCN non-amplified	PPTC_P0064	PPTC_WESCL9QP	COG-N-424x
PPTC_P0065_COG-N-426x-Felix-PDX_Patient Derived Xenograft_Relapse	65.22	NA	NA	NBL, MYCN amplified	PPTC_P0065	PPTC_AZ37GWMQ	COG-N-426x-Felix-PDX
PPTC_P0065_Felix-COG-N-426_Derived Cell Line_Relapse_NA_NA	6.03	NA	NA	NBL, MYCN non-amplified	PPTC_P0065	MARIS_GSB8EQG2	Felix-COG-N-426
PPTC_P0066_COG-N-440_Derived Cell Line_Relapse_NA_NA	486.74	NA	NA	NBL, MYCN amplified	PPTC_P0066	MARIS_Y912NFAI	COG-N-440
PPTC_P0066_COG-N-440x_Patient Derived Xenograft_Relapse	1245.53	NA	NA	NBL, MYCN non-amplified	PPTC_P0066	PPTC_Z83IPQ2P	COG-N-440x
PPTC_P0067_COG-N-452x_Patient Derived Xenograft_Relapse	1063.69	NA	NA	NBL, MYCN non-amplified	PPTC_P0067	PPTC_OKKFERDA	COG-N-452x
PPTC_P0067_COG-N-453_Derived Cell Line_Relapse_NA_NA	285.88	NA	NA	NBL, MYCN amplified	PPTC_P0067	MARIS_U6GGLN7Q	COG-N-453
PPTC_P0067_COG-N-453x_Patient Derived Xenograft_Relapse	707	NA	NA	NBL, MYCN amplified	PPTC_P0067	PPTC_HSR1JTCY	COG-N-453x
PPTC_P0068_COG-N-471nb_Derived Cell Line_Relapse_NA_NA	340.04	NA	NA	NBL, MYCN amplified	PPTC_P0068	MARIS_LIHSF6XQ	COG-N-471nb
PPTC_P0068_COG-N-471x_Patient Derived Xenograft_Relapse	1119.62	NA	NA	NBL, MYCN non-amplified	PPTC_P0068	PPTC_NEVTLBQX	COG-N-471x
PPTC_P0069_COG-N-480x_Patient Derived Xenograft_Primary Tumor	2223.08	NA	NA	NBL, MYCN amplified	PPTC_P0069	PPTC_AMXOJX4R	COG-N-480x
PPTC_P0070_COG-N-496_Derived Cell Line_Primary Tumor_NA_NA	177.64	NA	NA	NBL, MYCN amplified	PPTC_P0070	MARIS_U1TN5LPF	COG-N-496
PPTC_P0070_COG-N-496x_Patient Derived Xenograft_Primary Tumor	653.37	NA	NA	NBL, MYCN amplified	PPTC_P0070	PPTC_PROQBSZV	COG-N-496x
PPTC_P0071_COG-N-519_Derived Cell Line_Relapse_NA_NA	1250.52	NA	NA	NBL, MYCN amplified	PPTC_P0071	MARIS_GCZQZERV	COG-N-519
PPTC_P0071_COG-N-519x_Patient Derived Xenograft_Relapse	2502.45	NA	NA	NBL, MYCN amplified	PPTC_P0071	PPTC_UKKD06QF	COG-N-519x
PPTC_P0072_COG-N-549_Derived Cell Line_Progressive_NA_NA	16.13	NA	NA	NBL, MYCN non-amplified	PPTC_P0072	MARIS_CHISQWZY	COG-N-549
PPTC_P0072_COG-N-549x_Patient Derived Xenograft_Progressive	47.69	NA	NA	NBL, MYCN amplified	PPTC_P0072	PPTC_LQ6Y7A1M	COG-N-549x
PPTC_P0073_COG-N-557nb_Derived Cell Line_Primary Tumor_NA_NA	271.98	NA	NA	NBL, MYCN amplified	PPTC_P0073	MARIS_ABSRSWVF	COG-N-557nb
PPTC_P0073_COG-N-557x_Patient Derived Xenograft_Primary Tumor	2177.22	NA	NA	NBL, MYCN amplified	PPTC_P0073	PPTC_54DHIOQ8	COG-N-557x
PPTC_P0074_COG-N-560x_Patient Derived Xenograft_Primary Tumor	1305.88	NA	NA	NBL, MYCN non-amplified	PPTC_P0074	PPTC_8IVKZKFF	COG-N-560x
PPTC_P0075_COG-N-561_Derived Cell Line_Relapse_NA_NA	431.61	NA	NA	NBL, MYCN amplified	PPTC_P0075	MARIS_ZJXYU1BK	COG-N-561
PPTC_P0075_COG-N-561x_Patient Derived Xenograft_Relapse	1797.29	NA	NA	NBL, MYCN amplified	PPTC_P0075	PPTC_SL7X6FA8	COG-N-561x
PPTC_P0076_COG-N-564x_Patient Derived Xenograft_Relapse	723.45	NA	NA	NBL, MYCN amplified	PPTC_P0076	PPTC_PA8ZOTZO	COG-N-564x
PPTC_P0077_COG-N-589x_Patient Derived Xenograft_Primary Tumor	41.95	NA	NA	NBL, MYCN amplified	PPTC_P0077	PPTC_QNLYDL7E	COG-N-589x
PPTC_P0078_COG-N-590x_Patient Derived Xenograft_Primary Tumor	314.31	NA	NA	NBL, MYCN amplified	PPTC_P0078	PPTC_TPFVVATE	COG-N-590x
PPTC_P0079_COG-N-603x_Patient Derived Xenograft_Primary Tumor	425.85	NA	NA	NBL, MYCN amplified	PPTC_P0079	PPTC_ZVWIYKN9	COG-N-603x
PPTC_P0079_COG-N-623x_Patient Derived Xenograft_Progressive	717.56	NA	NA	NBL, MYCN amplified	PPTC_P0079	PPTC_9LVWBU8B	COG-N-623x
PPTC_P0080_COG-N-619x_Patient Derived Xenograft_Progressive	13.7	NA	NA	NBL, MYCN non-amplified	PPTC_P0080	PPTC_XI4JM8IG	COG-N-619x
PPTC_P0081_COG-N-620x_Patient Derived Xenograft_Progressive	51.23	NA	NA	NBL, MYCN amplified	PPTC_P0081	PPTC_OPN43SQN	COG-N-620x
PPTC_P0082_COG-N-624x_Patient Derived Xenograft_Progressive	23.32	NA	NA	NBL, MYCN amplified	PPTC_P0082	PPTC_HDGGBVIL	COG-N-624x
PPTC_P0083_COG-N-625x_Patient Derived Xenograft_Progressive	48.55	NA	NA	NBL, MYCN amplified	PPTC_P0083	PPTC_AVD76PB4	COG-N-625x
PPTC_P0165_NB-1382_Patient Derived Xenograft_Progressive	1241.53	NA	NA	NBL, MYCN non-amplified	PPTC_P0165	PPTC_IW87M9YQ	NB-1382
PPTC_P0166_NB-1643_Derived Cell Line_Primary Tumor_NA_NA	630.08	NA	NA	NBL, MYCN amplified	PPTC_P0166	MARIS_FHJWCMO7	NB-1643
PPTC_P0166_NB-1643_Patient Derived Xenograft_Primary Tumor	1610.93	NA	NA	NBL, MYCN amplified	PPTC_P0166	PPTC_5YRNDC30	NB-1643
PPTC_P0167_NB-1691_Derived Cell Line_Progressive_NA_NA	152.33	NA	NA	NBL, MYCN amplified	PPTC_P0167	MARIS_UCRJOLAA	NB-1691
PPTC_P0167_NB-1691_Patient Derived Xenograft_Progressive	734.7	NA	NA	NBL, MYCN amplified	PPTC_P0167	PPTC_ZFRSXHVQ	NB-1691
PPTC_P0168_NB-1771_Patient Derived Xenograft_Primary Tumor	2285.16	NA	NA	NBL, MYCN amplified	PPTC_P0168	PPTC_AWZ9HDXM	NB-1771
PPTC_P0169_NB-EBc1_Derived Cell Line_Progressive_NA_NA	15.08	NA	NA	NBL, MYCN non-amplified	PPTC_P0169	MARIS_JGAXN9EJ	NB-EBc1
PPTC_P0169_NB-EBc1_Patient Derived Xenograft_Progressive	65.36	NA	NA	NBL, MYCN amplified	PPTC_P0169	PPTC_0OCOQKP9	NB-EBc1
PPTC_P0170_NB-Fly-623m_Patient Derived Xenograft_Relapse	61.14	NA	NA	NBL, MYCN amplified	PPTC_P0170	PPTC_WB6OSRXV	NB-Fly-623m
PPTC_P0171_NB-SD_Derived Cell Line_Progressive_NA_NA	650.92	NA	NA	NBL, MYCN amplified	PPTC_P0171	MARIS_9JXQHHNY	NB-SD
PPTC_P0171_NB-SD_Patient Derived Xenograft_Progressive	1168.36	NA	NA	NBL, MYCN non-amplified	PPTC_P0171	PPTC_KB5T2UVM	NB-SD
PPTC_P0181_NCH-NB-1_Patient Derived Xenograft_Primary Tumor	38.85	NA	NA	NBL, MYCN amplified	PPTC_P0181	PPTC_WS87CENR	NCH-NB-1
PT_0DR71Q13_7316-3517_Solid Tissue_Initial CNS Tumor	NA	NA	NA	NBL, To be classified	PT_0DR71Q13	BS_NZ133AHZ	7316-3517
PT_0Q496N0Q_ET_DVMP5JR3_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_0Q496N0Q	BS_JHEHJN1M	ET_DVMP5JR3
PT_203SE2J7_ET_2SFY7T52_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_203SE2J7	BS_PTTZ15MN	ET_2SFY7T52
PT_203SE2J7_ET_9KHW93V8_Not Available_Progressive	NA	NA	NA	NBL, To be classified	PT_203SE2J7	BS_AK1A6MWG	ET_9KHW93V8
PT_203SE2J7_ET_F2D4F1MQ_Not Available_Progressive	NA	NA	NA	NBL, To be classified	PT_203SE2J7	BS_WE9Z7PE2	ET_F2D4F1MQ
PT_23G70TEN_ET_6JDFDV10_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_23G70TEN	BS_YP080MN8	ET_6JDFDV10
PT_40VEXGGS_ET_3KTJ1ST0_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_40VEXGGS	BS_G0C2BKGC	ET_3KTJ1ST0
PT_5SX0GRW1_7316-1927_Solid Tissue_Deceased	11.88	4	gain	NBL, MYCN non-amplified	PT_5SX0GRW1	BS_1RT76ANT	7316-1927
PT_5SX0GRW1_7316-1927_Solid Tissue_Deceased	11.88	4	gain	NBL, MYCN non-amplified	PT_5SX0GRW1	BS_KP0YNTAK	7316-1927
PT_5SX0GRW1_7316-1927_Solid Tissue_Deceased	11.88	4	gain	NBL, MYCN non-amplified	PT_5SX0GRW1	BS_Z9WJ6WW1	7316-1927
PT_5ZPPR06P_7316-4214_Not Available_Initial CNS Tumor	NA	NA	NA	NBL, To be classified	PT_5ZPPR06P	BS_V1Q5A9B1	7316-4214
PT_5ZPPR06P_7316-4214_Solid Tissue_Initial CNS Tumor	NA	NA	NA	NBL, To be classified	PT_5ZPPR06P	BS_76YE7XNX	7316-4214
PT_5ZPPR06P_7316-4214_Solid Tissue_Initial CNS Tumor	NA	NA	NA	NBL, To be classified	PT_5ZPPR06P	BS_Z2QKNA0W	7316-4214
PT_5ZPPR06P_7316-6301_Solid Tissue_Progressive	NA	NA	NA	NBL, To be classified	PT_5ZPPR06P	BS_EBW10QNH	7316-6301
PT_5ZPPR06P_ET_1QEB44PQ_Not Available_Progressive	NA	NA	NA	NBL, To be classified	PT_5ZPPR06P	BS_B9XBBA8D	ET_1QEB44PQ
PT_75K756RD_ET_B2BM718W_Not Available_Recurrence	NA	NA	NA	NBL, To be classified	PT_75K756RD	BS_8EKCJ7EF	ET_B2BM718W
PT_75K756RD_ET_DCF188S7_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_75K756RD	BS_0C4V1TW4	ET_DCF188S7
PT_8KF6YSTW_ET_5K8PDRFC_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_8KF6YSTW	BS_ZZA88AMB	ET_5K8PDRFC
PT_936J0BZ5_ET_9ZA5FKKS_Not Available_Progressive	NA	NA	NA	NBL, To be classified	PT_936J0BZ5	BS_HEDCVFKC	ET_9ZA5FKKS
PT_9F58PWB3_7316-3960_Solid Tissue_Progressive	179.59	26	amplification	NBL, MYCN amplified	PT_9F58PWB3	BS_1D9VXFXY	7316-3960
PT_9F58PWB3_7316-3960_Solid Tissue_Progressive	179.59	26	amplification	NBL, MYCN amplified	PT_9F58PWB3	BS_YC4RWPH3	7316-3960
PT_9F58PWB3_7316-3960_Solid Tissue_Progressive	179.59	26	amplification	NBL, MYCN amplified	PT_9F58PWB3	BS_ZJGXGR1V	7316-3960
PT_BCBMG74N_ET_EJ3H8NNB_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_BCBMG74N	BS_H9YYADDT	ET_EJ3H8NNB
PT_BCBMG74N_ET_EJ3H8NNB_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_BCBMG74N	BS_RECF1S4Q	ET_EJ3H8NNB
PT_CQ3AXEKK_ET_2AZE66GF_Not Available_Progressive	NA	NA	NA	NBL, To be classified	PT_CQ3AXEKK	BS_0Q47HY02	ET_2AZE66GF
PT_CQ9MX63F_ET_2ZJ7FWEY_Solid Tissue_Recurrence	NA	NA	NA	NBL, To be classified	PT_CQ9MX63F	BS_0X4NPYD3	ET_2ZJ7FWEY
PT_CQ9MX63F_ET_2ZJ7FWEY_Solid Tissue_Recurrence	NA	NA	NA	NBL, To be classified	PT_CQ9MX63F	BS_VV8Q40Y7	ET_2ZJ7FWEY
PT_CQN8M3RF_ET_44GZCX5A_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_CQN8M3RF	BS_EY0C9N6Z	ET_44GZCX5A
PT_D19XT3GV_ET_6JGS3HVH_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_D19XT3GV	BS_RWZRY9CF	ET_6JGS3HVH
PT_D37GET2Y_ET_7ENC4CDH_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_D37GET2Y	BS_CDVX7X1N	ET_7ENC4CDH
PT_D37GET2Y_ET_7GVE363R_Not Available_Progressive	NA	NA	NA	NBL, To be classified	PT_D37GET2Y	BS_2VFDK3VF	ET_7GVE363R
PT_DF18YV38_ET_1CFP6054_Not Available_Primary Tumor	NA	NA	NA	NBL, To be classified	PT_DF18YV38	BS_TSNBH5A6	ET_1CFP6054
PT_DFCZAG9T_7316-224_Solid Tissue_Initial CNS Tumor	93.25	100	amplification	NBL, MYCN amplified	PT_DFCZAG9T	BS_4NPEMNAD	7316-224
PT_DFCZAG9T_7316-224_Solid Tissue_Initial CNS Tumor	93.25	100	amplification	NBL, MYCN amplified	PT_DFCZAG9T	BS_DY88N5ZT	7316-224
PT_DFCZAG9T_7316-224_Solid Tissue_Initial CNS Tumor	93.25	100	amplification	NBL, MYCN amplified	PT_DFCZAG9T	BS_H1DTKG7W	7316-224
PT_DHZ5KCNN_7316-7737_Solid Tissue_Recurrence	NA	NA	NA	NBL, To be classified	PT_DHZ5KCNN	BS_SNDPSMTW	7316-7737
PT_DHZ5KCNN_7316-7737_Solid Tissue_Recurrence	NA	NA	NA	NBL, To be classified	PT_DHZ5KCNN	BS_SR0TJ11R	7316-7737
PT_EB0D3BXG_7316-3311_Solid Tissue_Progressive	7.83	NA	NA	NBL, MYCN amplified	PT_EB0D3BXG	BS_F0GNWEJJ	7316-3311
PT_EB0D3BXG_7316-3311_Solid Tissue_Progressive	7.83	NA	NA	NBL, MYCN amplified	PT_EB0D3BXG	BS_VNWKNRY4	7316-3311
PT_EB0D3BXG_7316-3311_Solid Tissue_Progressive	7.83	NA	NA	NBL, MYCN amplified	PT_EB0D3BXG	BS_W808K35Z	7316-3311
PT_EQCQNN1B_7316-9256_Solid Tissue_Progressive	NA	NA	NA	NBL, To be classified	PT_EQCQNN1B	BS_79QMX6KP	7316-9256
PT_EQCQNN1B_7316-9256_Solid Tissue_Progressive	NA	NA	NA	NBL, To be classified	PT_EQCQNN1B	BS_C8MH6YDY	7316-9256
